8,0.822715573
9,0.850707851
10,0.852638353
11,0.856821107
12,0.855855856
13,0.855855856
14,0.855534106
15,0.855534106
16,0.855534106
17,0.855534106
18,0.855534106
19,0.856177606
20,0.863256113
21,0.863899614
22,0.864221364
23,0.863899614
24,0.863899614
25,0.864221364
26,0.863899614
27,0.864221364
28,0.865830116
29,0.866151866
30,0.865830116
31,0.870978121
32,0.871299871
33,0.875482625
34,0.875160875
35,0.875482625
36,0.876769627
37,0.88030888
38,0.87966538
39,0.87998713
40,0.87998713
41,0.87966538
42,0.87966538
43,0.87966538
44,0.87966538
45,0.87966538
46,0.87966538
47,0.87966538
48,0.87966538
49,0.87966538
50,0.87966538
51,0.87966538
52,0.87966538
53,0.87966538
54,0.87966538
55,0.87966538
56,0.87966538
57,0.87966538
58,0.87966538
59,0.87966538
60,0.87966538
61,0.87966538
62,0.87966538
63,0.87966538
64,0.87966538
65,0.879343629
66,0.879343629
67,0.879343629
