[14801.484510514305, 7224.597093396428, 3993.9679783137267, 3870.229280748353, 2352.828820339207, 2320.178432061656, 1543.227387186029, 1497.5509451131466, 1011.944535593535, 987.7631601596754, 617.0860441692386, 295.89939339149834, 196.01788894638364, 174.48444022087511, 149.00913942988936, 110.37155601218447, 73.8152101115792, 59.31189708391337, 56.82375339790303, 39.659149074998666, 21.39828240203956, 0.19440688966374425]
[ 9 13  5 14 11  0  7 10  4  8  6 19 16 15  2  1 20 17 18  3 12 21]
[[['SVMC:0.25gamma:0.7937005259840999', 0.944, 0.991585473870682, 0.8956, 0.8956, 0.9924, 0.9427584208056695, 0.9411517444304329, 0.9411517444304329, 0.8921898546180516, 0.925235, 4478.0, 522.0, 38.0, 4962.0, 5000.0, 5000.0]]]
[[['SVMC:0.5612310241546865gamma:4.0', 0.967, 0.991578947368421, 0.942, 0.942, 0.992, 0.9666767815562759, 0.9661538461538461, 0.9661538461538461, 0.9351696936330456, 0.95894064, 4710.0, 290.0, 40.0, 4960.0, 5000.0, 5000.0]]]
[[['SVMC:14.254379490245435gamma:4.0', 0.9695, 0.9869321717485999, 0.9516, 0.9516, 0.9874, 0.9693347409434988, 0.9689440993788819, 0.9689440993788819, 0.9396023089993537, 0.9680215400000001, 4758.0, 242.0, 63.0, 4937.0, 5000.0, 5000.0]]]
[[['SVMC:32.0gamma:4.0', 0.9737, 0.985447837671654, 0.9616, 0.9616, 0.9858, 0.9736248148029096, 0.9733778722542767, 0.9733778722542767, 0.9476775395776598, 0.9781116000000001, 4808.0, 192.0, 71.0, 4929.0, 5000.0, 5000.0]]]
[[['SVMC:6.349604207872799gamma:4.0', 0.9762, 0.9855220228384992, 0.9666, 0.9666, 0.9858, 0.9761527954167831, 0.9759693053311793, 0.9759693053311793, 0.9525755949179745, 0.9805318799999999, 4833.0, 167.0, 71.0, 4929.0, 5000.0, 5000.0]]]
[[['SVMC:14.254379490245435gamma:4.0', 0.9775, 0.9824206910486967, 0.9724, 0.9724, 0.9826, 0.9774866955616327, 0.9773846617750528, 0.9773846617750528, 0.9550496829767963, 0.9848644, 4862.0, 138.0, 87.0, 4913.0, 5000.0, 5000.0]]]
[[['SVMC:14.254379490245435gamma:1.7817974362806794', 0.9774, 0.9833940866747671, 0.9712, 0.9712, 0.9836, 0.9773803353863837, 0.9772590058361843, 0.9772590058361843, 0.9548734134901521, 0.9855034199999999, 4856.0, 144.0, 82.0, 4918.0, 5000.0, 5000.0]]]
[[['SVMC:14.254379490245435gamma:4.0', 0.9795, 0.9846371538306045, 0.9742, 0.9742, 0.9848, 0.9794856609466011, 0.9793907710867598, 0.9793907710867598, 0.9590538811606079, 0.98506214, 4871.0, 129.0, 76.0, 4924.0, 5000.0, 5000.0]]]
[[['SVMC:14.254379490245435gamma:4.0', 0.9791, 0.9846247218288489, 0.9734, 0.9734, 0.9848, 0.979083408091466, 0.9789801870662778, 0.9789801870662778, 0.9582622699055133, 0.9860218199999999, 4867.0, 133.0, 76.0, 4924.0, 5000.0, 5000.0]]]
[[['SVMC:14.254379490245435gamma:4.0', 0.979, 0.9846216106839336, 0.9732, 0.9732, 0.9848, 0.9789828190525102, 0.9788774894387446, 0.9788774894387446, 0.9580644607454514, 0.98608256, 4866.0, 134.0, 76.0, 4924.0, 5000.0, 5000.0]]]
