0.9344630782151118,0.9458036312489724,0.8280273351061106,0.3779897072072539,0.34131599070492824,0.44184408029501576,0.4413900507072555,0.9614046965410564
0.8978238658682419,0.7500974805173514,0.8643604858574061,0.311912771667163,0.5213547089668221,0.4775400671380096,0.461611273301448,0.9371100098855896
0.569480345737245,0.9394859546234732,0.7555565250057303,0.38566617542838827,0.4107818242638206,0.4893473833450462,0.4062428989877015,0.8293079338158472
0.7495704947503113,0.7779060143394972,0.8425994804296018,0.6069769932581675,0.736273928912355,0.5889515067416247,0.5774769908548671,0.6406954696398646
0.7728824210152602,0.9836759021103288,0.8838317337977254,0.6758678269848143,0.6831860861718848,0.5571411590006056,0.6372142772237573,0.9419632913571974
0.6688091696925524,0.7658456862567705,0.6705152298079056,0.3359019747088691,0.5477723393143742,0.4842300876459488,0.3457351331336793,0.7541325083490115
0.9559366791897173,0.9211949610077385,0.8638585107160377,0.6695371325157266,0.6916567883362885,0.8589195079807381,0.8593010353217823,0.9202160756903004
0.3892645950808391,0.8948716915588988,0.3677971780268204,0.4704212527046815,0.6464580265073202,0.6525692074489022,0.7116197716487705,0.6910351499274824
0.2917269826622655,0.4612347816370612,0.29989458733744456,0.5,0.623780950494999,0.5199568140347017,0.546114666693329,0.2953661797823029
0.6477360428556397,0.9556391593139892,0.8750154130982349,0.5876588973132796,0.7234176010574005,0.7147292494162559,0.6005683613953113,0.9448879846212724
0.9611378886533056,0.9456722223379128,0.8429545390215607,0.5196012033317289,0.5,0.3938973782018171,0.402857617982009,0.9761513546921096
0.8575661468887571,0.9211428766619094,0.8491195002049768,0.5978201112294802,0.5245389269416694,0.642756643514815,0.6282640005491258,0.9680883159228384
0.8748527352747983,0.9273391796860064,0.7322579282003786,0.5799910597807284,0.7601690657881989,0.5932055069146371,0.7189668731108374,0.8609864235655732
0.8285366328685957,0.8871837118606145,0.6858313418097074,0.3173502669816501,0.5557840645674494,0.5249440600227743,0.6303454428762316,0.8520233706435667
0.9262131138401716,0.8946378572186388,0.8756365925326641,0.5,0.7593521876632855,0.7758505866902955,0.7459299471844137,0.9488033208040912
0.7912531118980959,0.8921524250996159,0.7766994652585216,0.3338474434894537,0.5094353813442515,0.5701893778555857,0.6112557447640481,0.7770823313435224
0.6811928805334413,0.7803508207853167,0.4524714436400434,0.3853654786872148,0.5453979230783006,0.3972880112451864,0.42696360610209655,0.6269981547851331
0.6568637153449361,0.7570653649594709,0.8992664764794255,0.5594935249759199,0.7746897170152443,0.5971777566088238,0.6652956823454621,0.8024802463982486
0.4522301400355418,0.7814787054648288,0.6264707018306696,0.6474589433176974,0.723380547803505,0.7323590580851221,0.7642756001418203,0.17679623232372102
0.9448399116626246,0.8541422118355791,0.8520856573692918,0.6724346358937324,0.805329491268746,0.6886633644872581,0.7372475827956457,0.8780612786778474
0.9815136889476922,0.9751999380102948,0.8442680480737568,0.5805184201862407,0.6384704759722173,0.7298093262329821,0.7368144624237747,0.9859567808292165
0.6991873108923102,0.8765414659899501,0.8904993864454676,0.4263237244815202,0.469781373163244,0.3917460147932861,0.3369293027858454,0.9153914319364383
0.9084658201064052,0.9436716083898109,0.8809727606544165,0.3479785583993397,0.4671065718271655,0.5254741044168808,0.4816102155125689,0.9193746495720521
0.051934286667096916,0.3786720283700707,0.14474523280150628,0.3128063056064785,0.19670316329274207,0.34290421663673554,0.3308423452700339,0.081260274395157
0.935134035577482,0.9671349296244952,0.8722820264035364,0.6225837298272664,0.634851170599693,0.7484648976729781,0.7342199061679189,0.9655346598314982
0.6152446837233535,0.6194235742059784,0.8214379496533205,0.3361455854148821,0.2688135002420986,0.47967639766055703,0.3674732625561834,0.7283993163904541
0.7511175781973438,0.5697573124297618,0.7985968866990648,0.4143004961226186,0.3927197851088513,0.3737129997710359,0.3664770315456263,0.6387887929367145
0.6207985895868435,0.9567282538258356,0.8498848628615228,0.5909533617207033,0.4888954729277323,0.5,0.5,0.8228133044009681
0.6045471772789806,0.7794353048954006,0.8650431576144958,0.6122268889274217,0.6331261051179871,0.6764592994578612,0.7577887249648593,0.4867354332140094
