0.26166043270501504,0.2717663060764098,0.34049831725318785,0.3029164017932261,0.3310511086281657,0.2875886347818379,0.22055648302116562,0.2578754278840142,0.26094152817690136,0.2644134661908027,0.27223787458330073,0.27832970692502335,0.2833443372007723,0.32191478512598526,0.3717751569535885,0.12055550870500974,0.4238596542120983,0.2173955471268331,0.4059540568055551,0.5,0.4671654034302639,0.6348088123097947,0.5187095849482077,0.3454717141479153
0.1683742415433411,0.17639373827899285,0.18384241195111972,0.17311344347381874,0.17517091141167612,0.17538716385282818,0.18286663641242631,0.1700730015966341,0.1697117228499325,0.16899422857557736,0.17221632103209877,0.17176893333761875,0.16976835454698339,0.18138390231858245,0.19686757723520204,0.19611087802192056,0.07675859164510643,0.034630751946861583,0.2452222676502195,0.30913892087897715,0.5491767189227542,0.3382143759651567,0.2724591086640176,0.09632659587982696
0.8735682114438036,0.8928169612516674,0.9158282779807725,0.9131208133811884,0.9063950762622811,0.8608419483364084,0.8220181796266867,0.8694993769118347,0.8688719940493472,0.8668902812988322,0.8757177083886737,0.8724671748967904,0.8673032392794742,0.9087884444765889,0.9147339964377262,0.5,0.3137925258542198,0.7734323088151684,0.23218144734941,0.5,0.2265957977398757,0.3743393344138844,0.32298325356068824,0.5852098964517429
0.1676962722800166,0.17765845801956295,0.17875727498085692,0.1742743825660354,0.17584442851052806,0.18055872437120482,0.17965502528221877,0.15897017445397485,0.15761862824898337,0.15592133046905338,0.15861946957562867,0.15532327396202375,0.15079891715148785,0.15605529357427667,0.1601917050175738,0.17445489459438387,0.1807802321270532,0.05968165718769707,0.29504906176797313,0.6197483597561013,0.3799235394696716,0.3308365139518361,0.4703363292737642,0.06127143842437385
0.17499176736873626,0.18252458298169844,0.20248721271091752,0.18530653311041947,0.20137656583996433,0.1898072927149904,0.176595355732427,0.21682483768881544,0.22120758980442176,0.2271266234658179,0.22495964011048317,0.23634267478521376,0.2510329600121879,0.2603339808282221,0.3217733456440049,0.3139257062943661,0.3771904499950402,0.436335634224054,0.5,0.41316922018902025,0.41252741408532695,0.5365114010824352,0.3115928417994667,0.5177927865808593
0.847024274060123,0.8558582204248082,0.8561351035630397,0.8469451688441766,0.8334994429270669,0.814465247765845,0.8238376438546691,0.8223255106017116,0.8214144372816053,0.8204203993058018,0.8155269983147146,0.8127591408014274,0.8115997301138614,0.7850783319322892,0.7527389066785023,0.8545782080264829,0.6918900452421494,0.7516706150642221,0.7956599559777741,0.4406131547258152,0.2409667931225094,0.5096163458891381,0.4636567846792182,0.7976403189250836
0.8451281075003308,0.8456938523217311,0.8449130816433322,0.8474546147639436,0.8415106020161875,0.8414461451482664,0.8319688117579868,0.8536009846224115,0.8550846846793477,0.857134541179732,0.852337731642123,0.8570649145358524,0.8630029879554199,0.855204941623576,0.8514551579689038,0.8564230735037391,0.9480012047865302,0.9337294731702734,0.7816010717159451,0.8241777491984917,0.9542416816211248,0.9683439102742722,0.9753986811552556,0.9790831631576544
0.8493128607749613,0.8476673157527038,0.8476075169231526,0.848091503588992,0.8515842348354913,0.8457386727101315,0.8340124808159748,0.8574825303162641,0.8589337424763306,0.8610062170258849,0.8581494995306415,0.8623026524653542,0.8675287603198707,0.8625846127681392,0.8580824848121646,0.8292180128994108,0.8739363525924546,0.9602840073965768,0.8105671613910926,0.715007415934306,0.7308865231463714,0.9006242488296916,0.9680241037772952,0.9689936620215408
0.1436228155179353,0.15795844270166673,0.06266496374578642,0.13352681180533074,0.09548351049430497,0.1616537978682473,0.18529045145128445,0.18155367110051082,0.18239822041546372,0.1843928896781816,0.18392546852826283,0.18752700690755406,0.19207231672411604,0.18771012168169865,0.25450625619647266,0.15912914600450948,0.4114335086613575,0.19175828081968602,0.7873256344860399,0.8296788823759315,0.5654619751177362,0.787609080902868,0.7766996235572143,0.38354690749838105
0.8536408298519951,0.8524265795224886,0.8577526229365253,0.8603027676964898,0.8686760876783631,0.8686335744889983,0.8108067801733835,0.8694627819561573,0.8715255891344432,0.8741497972911061,0.873365901211131,0.8783187097074181,0.8852458359989355,0.8946014998021623,0.919020179684029,0.7948480471347803,0.8472506133315182,0.9278801050924534,0.7871493449075518,0.7287460161021182,0.30756055171469404,0.8781746247587455,0.9654892106652312,0.8681068717286111
